"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"	"Value"
"CHEMBL1771"	"CLOPIDOGREL"	"4.0"	"321.83"	"0"	"3.67"	"1793"	"COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1"	"CL"	"'>'"	"150.0"	"mL.min-1.g-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301370"	"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000251"	"microsome format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"None"	"Microsome"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"None"	""	""	""	"150.0"
"CHEMBL12610"	"BENZYDAMINE"	"4.0"	"309.41"	"0"	"3.42"	"385"	"CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12"	"CL"	"'>'"	"150.0"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301371"	"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736"	"A"	"BAO_0000219"	"cell-based format"	"Rattus norvegicus"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308022"	""	""	""	"150.0"
"CHEMBL914"	"FEXOFENADINE"	"4.0"	"501.67"	"2"	"5.51"	"2145"	"CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1"	"CL"	"'<'"	"3.0"	"mL.min-1.g-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301370"	"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000251"	"microsome format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"None"	"Microsome"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"None"	""	""	""	"3.0"
"CHEMBL477"	"ADENOSINE"	"4.0"	"267.25"	"0"	"-1.98"	"1460"	"Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O"	"CL"	"'<'"	"3.0"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301371"	"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736"	"A"	"BAO_0000219"	"cell-based format"	"Rattus norvegicus"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308022"	""	""	""	"3.0"
"CHEMBL1214"	"CARBENICILLIN"	"4.0"	"378.41"	"0"	"0.49"	"2933"	"CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O"	"CL"	""	"6.92"	"mL.min-1.g-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301370"	"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000251"	"microsome format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"None"	"Microsome"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"None"	""	""	""	"6.92"
"CHEMBL782"	"TOLBUTAMIDE"	"4.0"	"270.35"	"0"	"1.78"	"122"	"CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1"	"CL"	""	"6.31"	"mL.min-1.g-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301370"	"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000251"	"microsome format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"None"	"Microsome"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"None"	""	""	""	"6.31"
"CHEMBL1071"	"OXAPROZIN"	"4.0"	"293.32"	"0"	"4.03"	"102"	"O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1"	"CL"	""	"6.46"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301372"	"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308043"	""	""	""	"6.46"
"CHEMBL1201753"	"PITAVASTATIN"	"4.0"	"421.47"	"0"	"4.52"	"1191"	"O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1"	"CL"	""	"14.5"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301372"	"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308043"	""	""	""	"14.5"
"CHEMBL976"	"PRAZIQUANTEL"	"4.0"	"312.41"	"0"	"2.53"	"510"	"O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1"	"CL"	""	"17.38"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301372"	"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308043"	""	""	""	"17.38"
"CHEMBL1201212"	"MIDODRINE"	"4.0"	"254.29"	"0"	"-0.19"	"1663"	"COc1ccc(OC)c(C(O)CNC(=O)CN)c1"	"CL"	"'<'"	"3.0"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301372"	"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308043"	""	""	""	"3.0"
"CHEMBL19236"	"MOXONIDINE"	"4.0"	"241.68"	"0"	"0.82"	"2273"	"COc1nc(C)nc(Cl)c1NC1=NCCN1"	"CL"	"'<'"	"3.0"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301372"	"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308043"	""	""	""	"3.0"
"CHEMBL1276308"	"MIFEPRISTONE"	"4.0"	"429.60"	"1"	"5.41"	"2658"	"CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C"	"CL"	""	"79.0"	"mL.min-1.g-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301370"	"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000251"	"microsome format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"None"	"Microsome"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"None"	""	""	""	"79.0"
"CHEMBL723"	"CARVEDILOL"	"4.0"	"406.48"	"0"	"3.74"	"1768"	"COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12"	"CL"	""	"26.3"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301372"	"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308043"	""	""	""	"26.3"
"CHEMBL453"	"SULFISOXAZOLE"	"4.0"	"267.31"	"0"	"1.67"	"99"	"Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C"	"CL"	"'<'"	"3.0"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301371"	"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736"	"A"	"BAO_0000219"	"cell-based format"	"Rattus norvegicus"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308022"	""	""	""	"3.0"
"CHEMBL787"	"MONTELUKAST"	"4.0"	"586.20"	"2"	"8.95"	"3546"	"CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1"	"CL"	""	"43.65"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301371"	"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736"	"A"	"BAO_0000219"	"cell-based format"	"Rattus norvegicus"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308022"	""	""	""	"43.65"
"CHEMBL1043"	"DAPSONE"	"4.0"	"248.31"	"0"	"1.68"	"5"	"Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1"	"CL"	"'<'"	"3.0"	"mL.min-1.g-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301370"	"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000251"	"microsome format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"None"	"Microsome"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"None"	""	""	""	"3.0"
"CHEMBL2105717"	"CABOZANTINIB"	"4.0"	"501.51"	"2"	"5.54"	"5844"	"COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC"	"CL"	""	"3.16"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301371"	"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736"	"A"	"BAO_0000219"	"cell-based format"	"Rattus norvegicus"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308022"	""	""	""	"3.16"
"CHEMBL1363"	"ARFORMOTEROL"	"4.0"	"344.41"	"0"	"2.22"	"1800"	"COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1"	"CL"	""	"3.91"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301372"	"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308043"	""	""	""	"3.91"
"CHEMBL1017"	"TELMISARTAN"	"4.0"	"514.63"	"2"	"7.26"	"3544"	"CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1"	"CL"	""	"3.98"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301372"	"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308043"	""	""	""	"3.98"
"CHEMBL5"	"NALIDIXIC ACID"	"4.0"	"232.24"	"0"	"1.42"	"345"	"CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21"	"CL"	""	"4.0"	"mL.min-1.g-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301370"	"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000251"	"microsome format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"None"	"Microsome"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"None"	""	""	""	"4.0"
"CHEMBL70972"	"SERATRODAST"	"4.0"	"354.45"	"0"	"4.61"	"3152"	"CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O"	"CL"	""	"3.0"	"mL.min-1.g-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301370"	"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000251"	"microsome format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"None"	"Microsome"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"None"	""	""	""	"3.0"
"CHEMBL70972"	"SERATRODAST"	"4.0"	"354.45"	"0"	"4.61"	"3152"	"CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O"	"CL"	""	"85.0"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301371"	"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736"	"A"	"BAO_0000219"	"cell-based format"	"Rattus norvegicus"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308022"	""	""	""	"85.0"
"CHEMBL554"	"LAPATINIB"	"4.0"	"581.07"	"2"	"6.14"	"1222"	"CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1"	"CL"	""	"91.2"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301371"	"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736"	"A"	"BAO_0000219"	"cell-based format"	"Rattus norvegicus"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308022"	""	""	""	"91.2"
"CHEMBL413"	"SIROLIMUS"	"4.0"	"914.19"	"3"	"6.18"	"1818"	"CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C"	"CL"	"'>'"	"150.0"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301371"	"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736"	"A"	"BAO_0000219"	"cell-based format"	"Rattus norvegicus"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308022"	""	""	""	"150.0"
"CHEMBL114"	"SAQUINAVIR"	"4.0"	"670.86"	"1"	"3.09"	"3716"	"CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1"	"CL"	""	"25.7"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301372"	"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308043"	""	""	""	"25.7"
"CHEMBL633"	"AMIODARONE"	"4.0"	"645.32"	"2"	"6.94"	"516"	"CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1"	"CL"	""	"27.0"	"mL.min-1.g-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301370"	"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000251"	"microsome format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"None"	"Microsome"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"None"	""	""	""	"27.0"
"CHEMBL254328"	"ABIRATERONE"	"4.0"	"349.52"	"1"	"5.40"	"5579"	"C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12"	"CL"	""	"54.95"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301372"	"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308043"	""	""	""	"54.95"
"CHEMBL652"	"FLECAINIDE"	"4.0"	"414.35"	"0"	"3.44"	"1623"	"O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F"	"CL"	"'<'"	"3.0"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301371"	"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736"	"A"	"BAO_0000219"	"cell-based format"	"Rattus norvegicus"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308022"	""	""	""	"3.0"
"CHEMBL481"	"IRINOTECAN"	"4.0"	"586.69"	"1"	"4.09"	"2980"	"CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC"	"CL"	"'<'"	"3.0"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301371"	"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736"	"A"	"BAO_0000219"	"cell-based format"	"Rattus norvegicus"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308022"	""	""	""	"3.0"
"CHEMBL457"	"GEMFIBROZIL"	"4.0"	"250.34"	"0"	"3.57"	"168"	"Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1"	"CL"	""	"66.07"	"uL.min-1.(10^6cells)-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301372"	"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"Hepatocyte"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"CHEMBL3308043"	""	""	""	"66.07"
"CHEMBL1208"	"CINOXACIN"	"4.0"	"262.22"	"0"	"0.84"	"383"	"CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3"	"CL"	"'<'"	"3.0"	"mL.min-1.g-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301370"	"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000251"	"microsome format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"None"	"Microsome"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"None"	""	""	""	"3.0"
"CHEMBL81"	"RALOXIFENE"	"4.0"	"473.59"	"1"	"6.08"	"536"	"O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12"	"CL"	""	"21.0"	"mL.min-1.g-1"	""	""	""	""	""	""	""	""	"0"	"CHEMBL3301370"	"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736."	"A"	"BAO_0000251"	"microsome format"	"Homo sapiens"	"CHEMBL3559723"	"Liver"	"None"	"Microsome"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3301361"	"27"	"AstraZeneca DMPK/physicochemical"	""	""	"None"	""	""	""	"21.0"
